   1.81833583935989  7.875116899432502E-016 -999.936146542652 -1.266142564224858E-005 -1.620820915218197E-005  9.947252950835912E-006  0.418434794574141  0.535648896043959 -0.328736795162954  0.106422423629000
   1.81833583935990  3.096512184746997E-015 -999.874784000009 -1.264742798788837E-005 -1.676065481485093E-005  4.227057741242245E-006  0.417972199947459  0.553906120252971 -0.139695725934020  0.208693322958234
   1.81833583935991  6.595670803587518E-015 -999.818524105338 -1.211588822012887E-005 -1.657981675645948E-005 -1.191394073740755E-006  0.400405873486104  0.547929784022157  3.937335585068964E-002  0.302459809425390
   1.81833583935992  1.115795595832180E-014 -999.764806002081 -1.110714549391860E-005 -1.572129551707288E-005 -6.316063382631635E-006  0.367068943590224  0.519557374002392  0.208733539032556  0.391989977082784
   1.81833583935994  1.682112914259449E-014 -999.711341580630 -9.636536819822187E-006 -1.420635943682105E-005 -1.115126733755611E-005  0.318468267780264  0.469491766297458  0.368527499353654  0.481097341753159
   1.81833583935996  2.376366108305084E-014 -999.655874637082 -7.697201617070076E-006 -1.202485960607667E-005 -1.568871717885945E-005  0.254377117567218  0.397397559738060  0.518481317237146  0.573542243086505
   1.81833583935998  3.229431515884413E-014 -999.595945685283 -5.262350795461445E-006 -9.137410974355470E-006 -1.989849247796550E-005  0.173910167069814  0.301973157168991  0.657606195631818  0.673423824473918
   1.81833583936001  4.283741636169875E-014 -999.528627212906 -2.287451242767815E-006 -5.477313482154572E-006 -2.371856341216239E-005  7.559568594998153E-002  0.181014255014450  0.783852194792822  0.785621272885693
   1.81833583936005  5.587158085479065E-014 -999.450188009154  1.286934122396941E-006 -9.530716359023309E-007 -2.704138788724271E-005 -4.253060252757942E-002  3.149711019233691E-002  0.893665299063393  0.916353272676078
   1.81833583936011  7.171436018582757E-014 -999.355629495772  5.530366931239625E-006  4.546922762841278E-006 -2.969578688549220E-005 -0.182767571257613 -0.150266705046390  0.981388442712218  1.07395078719416
   1.81833583936019  8.987263434275102E-014 -999.238006295758  1.051344885097937E-005  1.114456821169014E-005 -3.142171965304763E-005 -0.347448464301073 -0.368305692240010  1.03842789767801  1.26998944420971
   1.81833583936031  1.072242852598388E-013 -999.087386355884  1.628980867352299E-005  1.895112987310090E-005 -3.183475790766631E-005 -0.538345606218845 -0.626296942408605  1.05207925032588  1.52102266495885
   1.81833583936047  1.130912516807433E-013 -998.889202870567  2.285954475121332E-005  2.802253735295284E-005 -3.037638026792468E-005 -0.755462247721054 -0.926088816932012  1.00388479726383  1.85132845756687
   1.81833583936071  7.603666768179205E-014 -998.621582022810  3.009268702965122E-005  3.826198007602087E-005 -2.624809226859506E-005 -0.994503138947088 -1.26448191922758  0.867456478066659  2.29736318192620
   1.81833583936104 -9.126669504804148E-014 -998.251118817787  3.756162699565850E-005  4.919885057103984E-005 -1.834528544254962E-005 -1.24133667431743 -1.62592361166094  0.606290333809334  2.91480182673550
   1.81833583936148 -6.212095983853128E-013 -997.728020882424  4.416179104284956E-005  5.946734704804497E-005 -5.317660437949463E-006 -1.45945890552095 -1.96527687155730  0.175763944505717  3.78663167650310
   1.81833583936197 -2.053622090971995E-012 -996.996545112609  4.738107646147929E-005  6.572190943001174E-005  1.350979732216153E-005 -1.56584986083107 -2.17197761759763 -0.446426498457765  5.00575790043960
   1.81833583936232 -5.013346950298667E-012 -996.098918279577  4.362683679664472E-005  6.269751999051140E-005  3.429341404629854E-005 -1.44177975596963 -2.07202753019236 -1.13325233575714  6.50180255020361
   1.81833583936244 -8.817272071835552E-012 -995.280829768513  3.370742620872503E-005  5.060855924784516E-005  4.818546166414908E-005 -1.11396307762809 -1.67251147176065 -1.59232130868384  7.86528333693260
