-999.936146542652 0.418434794574141
-999.874784000009 0.417972199947459
-999.818524105338 0.400405873486104
-999.764806002081 0.367068943590224
-999.711341580630 0.318468267780264
-999.655874637082 0.254377117567218
-999.595945685283 0.173910167069814
-999.528627212906 7.559568594998153E-002
-999.450188009154 -4.253060252757942E-002
-999.355629495772 -0.182767571257613
-999.238006295758 -0.347448464301073
-999.087386355884 -0.538345606218845
-998.889202870567 -0.755462247721054
-998.621582022810 -0.994503138947088
-998.251118817787 -1.24133667431743
-997.728020882424 -1.45945890552095
-996.996545112609 -1.56584986083107
-996.098918279577 -1.44177975596963
-995.280829768513 -1.11396307762809
-994.679446716390 -0.747299039681298
-994.256635901609 -0.426509778006428
-993.955141609062 -0.169015496626406
-993.734766905072 2.899783401763530E-002
-993.569360607664 0.176321822383809
-993.441748255903 0.281896999128388
-993.340385589095 0.353435742284674
-993.257312772285 0.397136907068755
-993.186886318681 0.417752162975811
-993.124966929451 0.418751201484703
-993.068377821453 0.402495541787646
-993.014524020438 0.370390052374756
-992.961104068154 0.323004675827823
-992.905867154351 0.260169029975269
-992.846378700597 0.181048408605604
-992.779759343015 8.421552406368702E-002
-992.702356740619 -3.225853303649273E-002
-992.609294853588 -0.170653598838663
-992.493816165810 -0.333315696763559
-992.346278137274 -0.522093728255292
-992.152566783944 -0.737198579859885
-991.891527077035 -0.974821976768473
-991.530876254027 -1.22194395156464
-991.022218434936 -1.44458348014373
-990.308535881687 -1.56437723640954
-989.417016135006 -1.46113598383445
-988.584046508620 -1.14344122789879
-987.965773159808 -0.775409039620549
-987.530958818206 -0.449811263724178
-987.221438938744 -0.187252324134139
-986.995659690220 1.522897952557424E-002
-986.826556328097 0.166277328262193
-986.696381499648 0.274894770262623
-986.593228951912 0.348909974020703
-986.508906154746 0.394642933312298
-986.437618341904 0.416955689031258
-986.375128090451 0.419414071197709
-986.318196773130 0.404462380130935
-986.264193872582 0.373577148767731
-986.210803195972 0.327391252440695
-986.155777771791 0.265790456099462
-986.096705975412 0.187990503133795
-986.030753938668 9.260855647961993E-002
-985.954344402015 -2.224845884910132E-002
-985.862718256300 -0.158839879206956
-985.749297293537 -0.319520992464524
-985.604715069265 -0.506209538709994
-985.415288843779 -0.719307341347536
-985.160547587113 -0.955456380865453
-984.809281078503 -1.20266464969655
-984.314483816454 -1.42928962895048
-983.618392411126 -1.56145869874019
-982.734641462131 -1.47877861630807
-981.887997049863 -1.17230106747696
-981.252750016042 -0.803469955078473
-980.805706531939 -0.473229183062070
-980.488002559869 -0.205642220464391
-980.256717921115 1.308738936174510E-003
-980.083852775550 0.156093147821540
-979.951072687636 0.267765104758724
-979.846100889816 0.344266298271418
-979.760506961458 0.392036777070604
-979.688341548700 0.416048645121415
-979.625266862428 0.419963800246515
-979.567980771783 0.406309277922699
-979.513815829782 0.376633174633859
-979.460439767897 0.331631126184533
-979.405607955196 0.271244825973659
-979.346929844261 0.194740271345249
-979.281614521011 0.100779041330747
-979.206156185162 -1.249571602197076E-002
-979.115907307511 -0.147321525345255
-979.004460845827 -0.306059722278376
-978.862713708152 -0.490689753927187
-978.677393946545 -0.701788972196643
-978.428681503566 -0.936415802761761
-978.086390462319 -1.18352934071287
-977.604888549403 -1.41365425729881
-976.926101181632 -1.55721740559919
-976.051602002977 -1.49468602813483
-975.192608617521 -1.20047046755327
-974.540358517367 -0.831445022122226
-974.080869398718 -0.496742836204673
-973.754825473980 -0.224171421379831
-973.517936227038 -1.275289682530498E-002
-973.341245834141 0.145776857936699
-973.205818693316 0.260513913101467
